id,film,date,score,review,is_english
100772,Captain Marvel,2020-02-07,1,"A heartless corporate product pretending to be something more than it is (which is a generic\, forgettable movie like most Marvel flicks)\, desperately trying to prove that girls can kick ass too. Problem is\, we know they can. Wonder Woman came out two years earlier\, and did everything better than this turd.",True
108000,Captain Marvel,2019-04-27,0,"Bad casting\, Bad acting\, Bad script and doesn't belong in the Marvel universe. ",True
179312,Captain Marvel,2019-04-04,2,the supporting cast was good but there was no conflict and it just wasn't very good,True
107432,Captain Marvel,2019-03-17,5,awesome movie to see over and over,True
125546,Captain Marvel,2019-03-09,4,Great movie. I don’t agree with Brie Larson political stance. But I’m not basing this movie on that like so many others have. It was funny and quite entertaining and completed allot of unknowns in the Avenger/ Marvel universe. Can’t wait for Avengers:End game.,True
200179,Captain Marvel,2019-03-09,5,You should go see it for yourself! Yes there was a LITTLE seemingly political moments but who cares it is a movie. I enjoyed it and so did my friends who are Marvel Fans. It had a good story and was really cool. Get over the politics and just watch it. If anything this was a movie where the politics WHICH WAS BARELY NOTICEABLE was well implemented.,True
131835,Captain Marvel,2019-03-12,0,"I feel the film lacks what used to make the MCU a great story. Characters are flat and boring\, plot points are predictive\, even jokes feel childish and stupid",True
117384,Captain Marvel,2019-03-10,5,"Do yourselves a favour and go see this movie. I loved it. It wasnâ(TM)t a feminist movie\, it didnâ(TM)t center around the fact she was a woman becoming strong and independent. It was about a person finding their feet. The moral of the story applies to all genders\, all sexualityâ(TM)s\, all ethnicities. The moral is that when you fall\, you get back up\, when someone tells you that youâ(TM)re not good enough\, you prove that you are\, when the people you thought you trusted keep telling you you canâ(TM)t do it alone\, show them you can\, and blast them to hell. This film wasnâ(TM)t â~a fillerâ(TM) wasnâ(TM)t just a run up for endgame\, it was its own story that deserves the same recognition\, appreciation\, and love that every other film has been given in this franchise. And remember\, that no matter who you are\, what you look like and what you believe in\, your you\, and youâ(TM)re amazing for it.",True
112415,Captain Marvel,2019-03-26,4,"Captain Marvel is well made superhero origin story with great CGI\, Action and sense of humour.",True
200175,Captain Marvel,2019-03-31,2,.you see it today you forget it tomorrow\nbarely average,True
152321,Captain Marvel,2019-03-12,4,"Love it to bits\, mostly because (spoiler alert!) it has dogfights and I'm bias when it comes to Sam L Jackson. Any movie with him in it gets a good rating from me. Not perfect tho cause some bits of the show didn't work\, i blame direction!",True
175961,Captain Marvel,2019-03-12,0,"The lead role is insufferable. The whole movie she is trying to be a \""strong silent protagonist\"" but just comes off as a pretentious B. It doesn't even seem tied into the franchise in any way\, if you want to watch it so you arent lost when \""Avengers: End Game\"" comes out there is no need\, you'd be better off not.",True
123781,Captain Marvel,2019-03-10,4,"Good movie\, not great\, but definitely one of the better marvel movies. ",True
144123,Captain Marvel,2019-03-09,4,It was a great origin story and Brie Larson was better than I thought.  Sets up a lot for Endgame. Canâ(TM)t wait!,True
144619,Captain Marvel,2019-03-10,5,It was entertaining. The cat is awesome. My wife and 11 year old son loved it too!,True
129165,Captain Marvel,2019-03-09,5,I absolutely love it!,True
110775,Captain Marvel,2019-03-09,1,"boring\, there was no fun involved\, except for some rare moments with nick fury ..........",True
138227,Captain Marvel,2019-03-09,4,"In short\, the super-heroic masterpiece was good... However in my point of view\, some CGI graphics looked awesome and some were pretty much gross (not that it's a bad thing). I recommending seeing her again in the next one (Grab some popcorn\, candy and a drink)!\n\nFUN FACT: Did you guys know this is a \""Pre-Guardians of the Galaxy\"" film?",True
197876,Captain Marvel,2019-04-03,1,Worst Marvel movie to date,True
100209,Captain Marvel,2019-03-09,4,A fun trip to the cinema. Not perfect but i enjoyed it. Love brie in this role.,True
188658,Captain Marvel,2019-04-11,4,"Thoroughly enjoyed this addition to the MCU\, just a couple of scenes with Captain Marvel were facial expressions just didnt gell for me\, dropping me out of the moment. Beyond that nitpick\, it was cool",True
192240,Captain Marvel,2019-03-16,4,"Very good movie with few flaws here and there. There're questions about a few thing\, but movie is very good overall.",True
106844,Captain Marvel,2019-05-04,5,"a very powerful avenger\,love her!fantastic movie!",True
134186,Captain Marvel,2019-03-19,5,I honesty loved the movie thought it was one of marvels best movies ever made!The hate it is currently receiving is unbelievable and all false. If your unsure about this movie I highly recommend. The cast is great and Brie is the perfect Carol Danvers!â?¤ï¸?â?¤ï¸?ð(TM)ð?»,True
122323,Captain Marvel,2019-03-09,4,"Fun and entertaining. True to the comics. The storytelling was a bit messy\, but otherwise great. Brie Larson was exactly the Carol Danvers that I like from the comics.",True
195907,Captain Marvel,2019-03-10,5,What the hell audience rating? Did you watch the same movie I did? Do you just hate cats?,True
142034,Captain Marvel,2019-03-10,3,Its a 6 out of 10. It was lacking a good story. I think Brie Larson did a good job but these stories are lacking depth.,True
153473,Captain Marvel,2019-03-09,2,.mediocre in a marvel world.,True
130731,Captain Marvel,2019-03-10,5,I done know why people are hating on this movie. My husband and I really enjoyed it.,True
174355,Captain Marvel,2019-03-16,4,"The first 20-30 minutes were bad\, but then it gets way better very quickly!",True
124895,Captain Marvel,2019-03-16,5,"Great\, fun film for the family. It has the \""prequel build\"" like Captain America: The First Avenger. I think this movie is a good setup for the next phase of Marvel films.",True
110789,Captain Marvel,2019-03-09,1,"Boring\, uninspired\, miscast lead\, awesome cat. Glad I managed to get a free screening because this wouldn't have been worth its admission price.\n\nWhen the best thing about your solo debut is a cat and the post credits scenes\, you're up shart creek without a paddle.",True
131614,Captain Marvel,2019-03-11,4,"I enjoyed this movie.  I loved Stan Lee's cameo. It warmed my heart. I think that Brie Larson did a great job and as always Samuel L. Jackson\, he is so freaking cool.",True
106437,Captain Marvel,2019-03-19,2,"A tribute to brawn over brains.\n\nSo finally saw the movie last night..\nHad my hopes and expectations set to very low.. (Usually helps)\nHowever this movie was very.. Bland..\n\nLets start with the things i did like.\n\nMost of the side characters where actually decent. Some where already known others where new\, none of them explored very much but at least you got an impression about who they where.\n\nTalos and Fury both where decent and Fury did a lot of wisecracking a good deal of which was quite fun. Talos in general i liked\, calm thoughtful and with more than 2 dimensions.\n\nNow for the rest.\n\nThe thing that pissed me off most of all is quite common in movies\, and its the inconsistencies..\nWe see quite early that tho not at her full power yet she is clearly a lot stronger than the norm\, breaking a metal frame that she is locked in.. Skrulls are weaker than her\, the big one apparently is stronger tho.. Yet when we get to earth we see a Skrull wrestle with Fury for grip on a gun\, how did it not simply take it from him ? We see 2 humans grab CM and hold her for a moment while she is attempting to attack a skrull.. With strengt like hers they would have no effect yet they hold her back.. I know this might seem like rambling.. But ffs make up your mind is she super strong or not ? And same would go for the skrulls..\n\nThen thereï¿ 1/2 1/2(TM)s the Superman effect.. Nothing quite makes for a boring superhero movie than one where our hero is not challenged.. Basically CM is superman with the absence of kryptonite.. If the villain does not challenge the hero there is no struggle.. So what then are we watching ?.. Its much like the ending of JL\, superman arrives and its game over for the bad guy.. Weee how fun..\n\nThe main character does in no way pull me in.. I donï¿ 1/2 1/2(TM)t care about her what she does and why\, a lot of it can be put on the Superman effect i posted above\, but thatï¿ 1/2 1/2(TM)s not the only reason. I donï¿ 1/2 1/2(TM)t know weather or not its the script or Bries acting but the character is so unlikeable\, from the stone faces grimace that does not look badass but just annoyingly sour\, to the lack of charm\, personality and humor\, everything about her just bored me.\nEven when we where supposed to watch these buddy buddy scenes between MC and Fury\, it just seemed so damned forced more than anything.\nI caught myself sitting and thinking i actually cared more for the bad guy henchman Minn-Evrr or whatever her name was.. She had more personality than our main character.. A character with about 5 min. screen time.. I had more insight into her at this point than i did to our main character\, her loyalties\, her disliking CM which seemed obvious from early on. Its pretty bad when 5 min. screen time gives more about a character than a 2h movie does about the main character.\nThe main character is also as my title says a tribute to brawn over brains\, she acts like an idiot quite a few times\, yet it donï¿ 1/2 1/2(TM)t matter as she can just wave her hands around and it wont matter..\n\nStory is somewhat acceptable\, not like we did not see who was the bad guy from the start of the movie\, but oh well what a twist big big surprise. Mistakes like the S.H.I.E.L.D. name did not help. Thereï¿ 1/2 1/2(TM)s also quite a lot of great and well known music from the 90ï¿ 1/2 1/2(TM)s.. Yet it was just soï¿ 1/2 1/2 Poorly chosen..\n\nAll in all i felt like i tried overly to not be annoyed at dumb things in the movie..\nI rated it 2/5.",True
